gene_id,H3K9ac_wc,H3K9me3_wc,H3K4me3_wc,H3K27ac_wc,H3K27me3_wc,value_1,value_2
XLOC_021876,27,10,27,37,0,0.0,0.0
XLOC_021877,19,4,24,18,0,0.19907,0.224109
XLOC_021879,0,0,0,0,0,0.0,0.0
XLOC_021880,0,0,0,0,17,0.129727,0.107483
XLOC_021881,3,0,4,0,5,0.0290041,0.0247974
XLOC_021882,3,0,4,0,5,0.0,0.0
XLOC_021883,32,15,38,30,2,81.9329,82.1872
XLOC_021885,0,0,0,0,0,0.0,0.0
XLOC_021886,0,3,0,0,5,5.59104,5.56691
XLOC_021887,0,0,0,0,0,0.154952,0.0
XLOC_021888,26,0,29,22,0,15.2036,16.0141
XLOC_021889,26,0,29,22,0,22.5886,22.0496
XLOC_021890,9,0,9,0,7,0.0991119,0.0231371
XLOC_021891,29,10,28,26,0,8.64048,9.64485
XLOC_021892,48,7,49,34,0,86.6865,86.9915
XLOC_021893,21,6,20,26,0,187.956,187.554
XLOC_021894,21,6,20,26,0,0.0,0.0
XLOC_021895,9,0,7,0,0,0.0367926,0.0101764
XLOC_021896,36,7,31,20,0,13.176,13.4411
XLOC_021897,12,0,26,10,0,4.49317,5.19205
XLOC_021898,27,8,18,21,0,3.6177,4.46448
XLOC_021899,6,0,5,5,6,2.07577,3.27943
XLOC_021900,3,0,0,0,21,0.125561,0.0743288
XLOC_021901,14,3,8,5,13,1.26999,1.78052
XLOC_021903,19,8,18,0,21,0.0158332,0.0
XLOC_021904,26,3,27,19,0,1.07779,0.988556
XLOC_021905,19,7,22,18,4,46.0528,47.5367
XLOC_021906,18,6,18,12,0,0.856165,0.689053
XLOC_021907,19,0,21,13,0,11.9182,12.6782
XLOC_021908,10,1,6,24,0,2.91179,2.15635
XLOC_021909,19,4,21,14,0,74.0074,72.4869
XLOC_021910,19,0,19,20,0,23.8422,24.963
XLOC_021911,0,5,0,0,0,0.0611258,0.0
XLOC_021912,10,10,18,10,0,50.7916,49.4784
XLOC_021913,14,4,16,15,0,29.5091,29.6022
XLOC_021914,26,7,26,23,0,30.2705,27.3102
XLOC_021915,25,7,27,23,0,2.97737,2.62933
XLOC_021916,14,0,9,0,32,0.0854279,0.104388
XLOC_021917,29,5,28,5,62,0.263808,0.248133
XLOC_021919,18,0,16,12,0,1.1301,1.09951
XLOC_021920,18,0,16,12,0,0.048364,0.125147
XLOC_021921,14,0,14,13,0,0.018648,0.00730502
XLOC_021922,17,0,14,19,0,43.6381,42.7924
XLOC_021923,68,13,61,69,0,13.1864,12.2095
XLOC_021924,0,0,0,0,0,0.0610322,0.0298155
XLOC_021925,0,0,0,0,3,11.6269,11.3272
XLOC_021926,8,0,21,7,0,29.3431,28.1798
XLOC_021927,13,0,16,13,4,2.87221,3.33995
XLOC_021928,0,0,0,0,0,0.0,0.0
XLOC_021929,18,0,29,23,0,0.251833,0.27262
XLOC_021930,18,0,29,23,0,0.0170585,0.0
XLOC_021931,0,0,0,0,0,31.1042,32.4175
XLOC_021932,0,0,0,0,0,0.0,0.0451157
XLOC_021933,0,0,0,0,0,0.0803287,0.0921752
XLOC_021934,0,0,0,0,12,0.439564,0.576648
XLOC_021935,0,0,0,0,0,0.108161,0.0452347
XLOC_021936,0,0,0,0,0,5.2929,6.6035
XLOC_021937,0,0,0,0,0,0.0,0.0
XLOC_021938,0,0,0,0,0,0.0,0.0
XLOC_021939,0,0,0,0,0,0.34928,0.126532
XLOC_021940,10,0,0,4,23,1.14817,1.60522
XLOC_021941,35,0,36,31,0,72.9475,69.2525
XLOC_021943,3,0,0,0,3,0.0349014,0.0800682
XLOC_021944,15,0,15,11,0,0.703189,0.882203
XLOC_021945,0,3,0,0,24,0.0,0.0597984
XLOC_021946,12,0,0,7,27,2.05782,1.95127
XLOC_021947,3,0,0,0,46,0.0,0.0175117
XLOC_021948,0,0,0,2,30,2.77545,3.11667
XLOC_021949,18,0,14,12,0,40.7414,40.9992
XLOC_021950,23,4,25,16,0,952.601,984.222
XLOC_021951,16,0,18,11,0,15.662,14.463
XLOC_021952,15,0,20,14,0,25.0915,24.6353
XLOC_021953,0,0,0,0,13,3.62055,3.9718
XLOC_021955,4,0,0,0,0,13.3136,12.4425
XLOC_021956,30,4,25,25,0,47.994,47.211
XLOC_021957,21,0,15,19,0,20.7938,19.8914
XLOC_021958,0,0,0,0,3,0.0,0.0
XLOC_021959,0,0,0,0,25,0.122167,0.20427
XLOC_021960,0,4,0,0,26,0.0261468,0.0324478
XLOC_021961,6,0,6,3,0,29.7185,29.3022
XLOC_021962,28,0,33,25,0,77.9646,80.5482
XLOC_021963,0,0,0,0,0,0.0,0.0544268
XLOC_021964,0,0,0,0,0,0.0,0.0
XLOC_021965,20,0,22,14,0,5.83837,6.42147
XLOC_021966,12,7,13,0,85,0.0,0.0
XLOC_021968,44,0,47,49,0,11.7135,10.9441
XLOC_021969,28,0,30,22,0,11.5258,11.5099
XLOC_021970,0,0,0,0,0,0.0,0.0
XLOC_021971,3,0,0,12,0,0.540725,0.519334
XLOC_021972,17,0,19,16,0,0.0354768,0.101457
XLOC_021973,17,0,19,16,0,7.50326,9.05178
XLOC_021974,16,0,19,17,0,0.0,0.0
XLOC_021975,16,11,17,12,3,0.041083,0.0471388
XLOC_021976,13,0,13,4,23,0.274277,0.222771
XLOC_021977,0,8,0,0,0,0.0,0.0
XLOC_021978,19,2,23,15,0,30.2065,28.8843
XLOC_021979,3,0,0,0,54,0.0,0.0
XLOC_021980,27,8,36,27,0,12.8443,12.982
XLOC_021981,5,0,7,0,4,0.0,0.0
XLOC_021984,13,9,15,11,0,7.00152,6.44059
XLOC_021985,6,3,5,3,9,1.46424,1.65418
XLOC_021986,3,0,4,0,7,0.0154171,0.0
XLOC_021987,13,0,14,12,0,3.56163,3.47835
XLOC_021988,33,0,39,13,0,11.8048,13.9847
XLOC_021989,0,0,0,0,0,0.0,0.0
XLOC_021991,7,9,12,0,16,0.00757005,0.0
XLOC_021992,30,3,39,29,0,28.9819,33.2021
XLOC_021993,0,0,0,0,0,0.0,0.0
XLOC_021994,25,4,29,23,0,42.4198,45.0344
XLOC_021995,25,4,29,23,0,0.0,0.0
XLOC_021996,0,0,0,0,13,0.0196267,0.0075183
XLOC_021997,0,0,0,0,13,0.0,0.0
XLOC_021998,0,0,0,0,13,0.0,0.0
XLOC_021999,0,0,0,0,5,0.0,0.01284
XLOC_022000,0,0,0,0,3,0.0,0.0
XLOC_022001,0,0,0,0,23,0.0,0.0
XLOC_022003,31,0,31,22,0,23.0079,22.4884
XLOC_022004,22,3,29,14,0,2.38448,2.16452
XLOC_022005,27,7,28,20,0,19.0693,17.8657
XLOC_022006,19,0,20,11,0,1.59973,1.49722
XLOC_022007,42,7,46,55,0,8.24685,7.8101
XLOC_022008,22,0,20,15,0,0.338965,0.288661
XLOC_022009,25,3,23,10,76,0.671246,0.796541
XLOC_022011,59,11,50,50,4,25.2089,25.1001
XLOC_022012,13,4,19,12,0,45.5907,44.7813
XLOC_022016,0,0,0,0,8,0.0,0.0
XLOC_022018,0,0,0,0,4,4.8582,4.30415
XLOC_022020,9,0,13,5,0,37.3936,38.3352
XLOC_022021,35,7,28,19,16,28.6853,29.1094
XLOC_022022,35,7,28,19,16,23.0309,22.3462
XLOC_022023,56,10,46,40,3,11.7153,11.4667
XLOC_022024,56,10,46,40,3,2.04908,2.12022
XLOC_022025,4,4,7,0,73,0.0569866,0.0339247
XLOC_022026,4,4,7,0,73,0.0,0.0
XLOC_022027,19,23,19,0,61,0.0,0.012204
XLOC_022028,25,5,26,21,0,9.0723,9.73885
XLOC_022029,30,4,24,19,3,13.2442,12.6992
XLOC_022030,39,4,25,34,3,14.6394,13.5141
XLOC_022031,32,0,21,30,0,77.3501,72.381
XLOC_022032,28,19,12,14,50,0.0,0.0
XLOC_022033,5,4,2,3,5,2.27606,2.18107
XLOC_022034,26,23,13,14,30,0.507476,0.541092
XLOC_022035,42,7,21,25,12,20.6152,19.5051
XLOC_022036,40,8,23,35,16,14.9777,14.3158
XLOC_022037,16,0,5,3,0,26.2397,24.7966
XLOC_022039,0,0,0,0,0,0.0,0.0
XLOC_022040,0,0,0,0,42,0.0,0.0
XLOC_022042,23,4,23,17,5,65.0915,69.4916
XLOC_022044,37,8,27,24,0,8.52643,7.16366
XLOC_022045,5,2,6,0,28,0.00927692,0.044452
XLOC_022046,21,4,20,28,0,8.43844,9.77972
XLOC_022047,15,6,13,10,3,1.63821,1.41596
XLOC_022049,0,3,0,0,42,0.0126881,0.0148432
XLOC_022050,2,9,4,0,74,1.39764,0.916389
XLOC_022051,5,2,10,8,0,258.84,259.722
XLOC_022052,2,0,0,0,27,0.0327912,0.0784448
XLOC_022053,24,0,16,50,0,0.0,0.0
XLOC_022054,24,0,16,49,0,0.04027,0.13823
XLOC_022055,27,7,31,23,0,0.0,0.0
XLOC_022056,64,29,45,67,0,51.0401,50.5819
XLOC_022057,64,29,45,67,0,0.0,0.0
XLOC_022058,64,29,45,67,0,15.5552,14.6377
XLOC_022059,64,29,45,67,0,13.2975,13.9637
XLOC_022060,17,8,23,11,5,20.0879,22.6003
XLOC_022061,17,8,23,11,5,0.0,0.0
XLOC_022062,17,0,10,0,41,0.0297015,0.0
XLOC_022063,25,4,27,22,0,24.5835,23.3748
XLOC_022064,18,14,17,0,66,0.0933923,0.196233
XLOC_022066,18,10,11,6,62,0.0,0.0
XLOC_022067,14,3,4,0,60,0.0135177,0.0241624
XLOC_022068,0,4,0,0,3,0.0,0.0
XLOC_022069,20,0,11,7,4,26.9514,25.899
XLOC_022072,14,8,19,15,0,5.11496,4.6742
XLOC_022073,44,8,49,3,31,4.23289,0.138611
XLOC_022074,58,12,61,57,0,875.743,876.42
XLOC_022075,58,12,61,57,0,0.0,0.0
XLOC_022076,58,12,61,57,0,0.0,0.0
XLOC_022077,58,12,61,57,0,3.01708,4.01985
XLOC_022080,22,7,12,0,38,0.0696567,0.0402468
XLOC_022081,22,7,12,0,38,0.135577,0.261887
XLOC_022082,22,7,12,0,38,0.093854,0.0
XLOC_022083,22,7,12,0,38,0.0,0.0
XLOC_022102,0,0,0,0,0,0.306484,0.636744
XLOC_022103,0,0,0,0,0,0.65571,0.557075
XLOC_022104,0,0,0,0,0,0.0880037,0.152945
XLOC_022105,0,0,0,0,0,0.601574,0.175817
XLOC_022112,0,0,0,0,0,0.393913,0.839319
XLOC_022113,0,0,0,0,0,0.599153,0.345471
XLOC_022118,36,0,45,38,0,0.0417134,0.0965972
XLOC_022119,36,0,45,38,0,0.276163,0.132526
XLOC_022120,36,0,45,38,0,0.0650252,0.300369
XLOC_022121,39,0,36,39,0,0.329906,0.319526
XLOC_022122,39,0,36,39,0,0.0,0.429392
XLOC_022123,39,0,36,39,0,0.172042,0.0498179
XLOC_022124,39,0,36,39,0,0.0468832,0.0543636
XLOC_022131,26,0,22,42,0,0.344754,1.01074
XLOC_022132,26,0,22,42,0,0.168429,0.292554
XLOC_022133,26,0,22,42,0,0.674769,0.0
XLOC_022137,0,0,14,0,0,0.0,0.0
XLOC_022138,0,0,14,0,0,0.0,0.0457903
XLOC_022156,0,0,0,2,0,0.123711,0.144065
XLOC_022164,0,0,0,0,0,0.0,0.0
XLOC_022165,36,9,46,36,0,0.0,0.0
XLOC_022167,9,3,15,8,0,0.46676,1.1539
XLOC_022168,9,3,15,8,0,0.550381,1.55971
XLOC_022169,9,3,15,8,0,0.632674,0.265397
XLOC_022170,9,3,15,8,0,0.254666,0.177384
XLOC_022173,22,3,26,22,0,0.707836,0.841347
XLOC_022187,21,0,26,16,0,0.0,0.199946
XLOC_022190,40,4,54,38,0,0.0,0.0964021
XLOC_022204,17,0,22,12,0,0.0826519,0.191375
XLOC_022206,0,0,0,0,4,0.0361145,0.125245
XLOC_022214,22,0,26,24,0,0.170468,0.330147
XLOC_022229,16,4,17,14,0,0.0,0.129251
XLOC_022231,20,0,22,9,0,0.0954404,0.110695
XLOC_022242,18,4,17,18,0,0.0,0.0
XLOC_022243,18,4,17,18,0,0.132442,0.204604
XLOC_022246,11,0,12,34,0,0.201414,0.234909
XLOC_022247,11,0,12,34,0,0.41629,0.761281
XLOC_022248,25,7,33,20,0,0.350372,0.235803
XLOC_022249,25,5,34,20,0,0.0439055,0.0
XLOC_022252,43,6,35,45,0,0.0,0.0
XLOC_022253,43,6,35,45,0,0.091918,0.0
XLOC_022255,27,10,27,37,0,0.0866524,0.0498967
XLOC_022258,55,0,49,62,0,0.0,0.0773784
XLOC_022266,68,13,61,69,0,0.27362,0.158581
XLOC_022267,68,13,61,69,0,0.228262,0.164564
XLOC_022268,68,13,61,69,0,0.483719,0.279122
XLOC_022272,0,0,0,0,0,0.0,0.0
XLOC_022274,10,0,10,0,12,0.0,0.0
XLOC_022275,10,0,10,0,12,0.0,0.0
XLOC_022276,10,0,10,0,12,0.0,0.0
XLOC_022277,10,0,10,0,12,0.0,0.0
XLOC_022278,10,0,10,0,12,0.0,0.0
XLOC_022279,35,0,36,31,0,0.413686,0.574724
XLOC_022280,4,5,3,0,28,0.0,0.0
XLOC_022281,4,0,0,0,0,0.0438402,0.0377391
XLOC_022285,19,0,22,15,0,0.0,0.0
XLOC_022286,19,0,22,15,0,0.0,0.107717
XLOC_022297,0,0,0,0,23,0.0,0.0
XLOC_022313,6,3,16,5,7,0.353368,0.129242
XLOC_022314,0,5,0,0,0,0.0,0.0546225
XLOC_022315,26,23,13,14,30,0.0,0.0
XLOC_022322,5,2,10,8,0,0.222726,0.433152
XLOC_022324,27,7,31,23,0,0.191243,0.385545
XLOC_022325,27,7,31,23,0,0.226649,0.326784
XLOC_022326,17,8,23,11,5,0.151262,0.0585246
XLOC_022327,17,8,23,11,5,0.0487723,0.149503
XLOC_022328,17,8,23,11,5,0.119123,0.0608065
XLOC_022336,58,12,61,57,0,2.3702,1.93755
XLOC_022338,23,9,25,20,4,9.17639,10.1464
XLOC_022339,4,8,3,0,53,0.0,0.0204032
XLOC_022340,73,27,72,73,6,44.8934,44.5311
XLOC_022341,26,23,25,0,90,0.020758,0.0
XLOC_022342,38,19,52,21,60,1.34995,1.66822
XLOC_022343,40,6,47,54,0,2.36147,2.73173
XLOC_022344,38,12,47,33,0,32.4131,31.7703
XLOC_022345,37,5,33,35,0,0.807296,1.04961
XLOC_022346,37,5,33,35,0,27.0574,26.3894
XLOC_022348,34,15,32,26,0,6.26589,6.08169
XLOC_022349,16,5,21,15,0,16.3166,18.1115
XLOC_022350,25,11,37,16,43,15.4758,17.5856
XLOC_022351,0,0,0,9,0,0.0230133,0.0271622
XLOC_022352,42,9,46,41,0,34.5456,35.9042
XLOC_022353,3,5,0,0,9,0.0233739,0.0820127
XLOC_022354,3,5,0,0,9,2.41248,3.02209
XLOC_022358,0,0,0,0,0,7.88806,7.70239
XLOC_022359,16,0,15,18,0,1.24915,1.28152
XLOC_022360,21,8,26,36,0,1.72625,1.84594
XLOC_022361,26,8,26,22,0,11.0146,13.6522
XLOC_022362,0,0,0,0,11,0.0,0.0
XLOC_022363,36,18,40,34,0,10.723,10.2629
XLOC_022364,5,0,0,13,0,15.4937,15.2032
XLOC_022366,51,16,50,54,7,43.29,42.1082
XLOC_022367,16,4,23,14,0,19.1137,18.8146
XLOC_022368,20,8,25,0,50,0.106741,0.122431
XLOC_022369,20,8,25,0,50,0.0,0.0123186
XLOC_022374,0,18,0,0,99,0.0,0.0
XLOC_022375,0,18,0,0,99,0.0,0.0
XLOC_022376,0,3,0,0,11,22.5498,21.4109
XLOC_022377,20,0,25,15,0,35.4043,36.3695
XLOC_022378,37,7,40,52,0,113.339,117.276
XLOC_022379,27,0,20,14,0,101.677,99.167
XLOC_022380,27,0,20,14,0,2.81657,1.62318
XLOC_022381,27,0,20,14,0,0.137186,0.0265854
XLOC_022382,27,3,29,25,0,8.04479,7.61185
XLOC_022383,24,14,25,18,8,6.90356,7.04172
XLOC_022384,55,0,61,48,0,2.15888,2.17675
XLOC_022385,0,3,19,0,19,0.0428135,0.0282678
XLOC_022387,0,0,0,0,0,0.0672431,0.125991
XLOC_022388,21,4,19,18,0,102.731,111.065
XLOC_022389,8,7,9,0,14,0.0328138,0.0368011
XLOC_022390,11,4,13,9,9,1.15678,1.53526
XLOC_022391,53,12,51,35,4,5.42813,5.61724
XLOC_022392,19,5,25,10,0,1.82685,1.81721
XLOC_022393,15,5,17,0,31,0.022673,0.0533118
XLOC_022394,37,18,47,36,0,1.85055,1.74106
XLOC_022395,0,0,5,0,10,0.0,0.0
XLOC_022396,12,7,15,11,9,1.19568,1.45138
XLOC_022397,17,0,20,17,0,8.3931,8.3636
XLOC_022398,25,7,31,33,0,30.4896,31.9155
XLOC_022399,19,5,21,15,0,8.3834,8.53916
XLOC_022400,0,8,0,0,6,2.8386,2.88634
XLOC_022402,27,10,31,32,2,1.87756,1.72607
XLOC_022403,35,20,44,36,5,9.68165,10.9173
XLOC_022404,9,0,15,6,0,12.0974,12.789
XLOC_022405,40,8,47,17,23,4.66478,5.34283
XLOC_022407,0,15,0,0,4,0.0,0.0
XLOC_022409,0,0,3,0,0,0.362855,0.325268
XLOC_022410,18,0,27,15,0,6.49945,5.91337
XLOC_022411,12,6,27,15,0,40.9894,40.5159
XLOC_022412,20,3,19,14,0,21.0578,20.0169
XLOC_022413,23,0,22,25,0,6.73118,7.42786
XLOC_022414,25,0,29,48,0,84.5029,87.1965
XLOC_022415,18,6,21,15,7,1.60828,1.36065
XLOC_022416,0,0,4,0,0,8.77286,8.78935
XLOC_022417,0,0,4,0,0,0.0,0.0
XLOC_022418,0,0,0,0,0,0.122466,0.0418097
XLOC_022419,13,0,16,18,0,4.56516,4.01246
XLOC_022421,14,0,13,17,0,0.0,0.0
XLOC_022422,16,0,19,23,0,0.166735,0.199789
XLOC_022423,28,4,24,40,0,1.02282,1.66211
XLOC_022424,12,0,14,15,0,2.66615,2.32141
XLOC_022425,15,4,14,21,0,1.07729,0.65314
XLOC_022426,58,9,52,68,0,20.4727,19.2295
XLOC_022427,41,16,42,45,9,12.9249,10.3417
XLOC_022428,41,16,42,45,9,0.0,0.0
XLOC_022429,41,16,42,45,9,1.03873,0.530485
XLOC_022430,32,0,26,39,0,1.77975,1.35886
XLOC_022431,31,0,32,32,0,1.69539,1.90569
XLOC_022432,10,0,16,13,0,1.69564,2.86435
XLOC_022433,3,0,1,0,0,0.0,0.0
XLOC_022434,14,0,21,8,6,0.322298,0.57305
XLOC_022435,21,0,25,3,11,0.0,0.0
XLOC_022436,17,0,15,7,0,9.14769,9.34838
XLOC_022437,17,0,15,7,0,3.17647,3.31076
XLOC_022439,7,0,11,6,0,1.2432,1.30526
XLOC_022440,17,0,17,16,0,10.4018,10.006
XLOC_022441,3,0,6,0,14,0.0419289,0.016266
XLOC_022443,29,4,47,28,0,28.9266,30.1467
XLOC_022444,24,3,39,20,0,29.0086,28.4097
XLOC_022447,27,5,29,35,4,0.167537,0.10647
XLOC_022448,27,4,29,35,4,0.680079,0.37003
XLOC_022449,0,0,21,14,7,0.0,0.0
XLOC_022450,0,0,22,14,6,0.0,0.0
XLOC_022452,8,10,10,0,32,0.0203282,0.0
XLOC_022454,8,0,11,0,3,0.966778,0.976294
XLOC_022456,46,0,45,55,0,12.6329,11.618
XLOC_022457,32,0,24,65,0,0.134363,0.0
XLOC_022458,19,0,19,54,0,0.462759,0.333265
XLOC_022459,28,5,18,44,0,0.28376,0.252122
XLOC_022460,38,7,34,36,0,3.67492,4.76243
XLOC_022461,27,6,28,22,16,0.22357,0.135482
XLOC_022462,48,3,45,44,0,3.40809,2.67305
XLOC_022463,17,0,21,15,0,3.00029,2.35481
XLOC_022464,11,0,14,6,0,4.83906,4.79413
XLOC_022465,26,0,27,18,0,14.8363,15.718
XLOC_022467,11,0,15,6,0,6.68153,7.22174
XLOC_022468,0,0,0,0,0,0.0,0.0
XLOC_022470,10,0,13,5,0,3.40206,3.24008
XLOC_022471,11,0,8,6,0,3.33694,3.16303
XLOC_022472,0,0,0,0,0,0.0,0.0
XLOC_022473,0,0,0,0,0,0.772461,0.572293
XLOC_022475,0,0,0,0,0,0.0415461,0.04768
XLOC_022476,0,0,0,0,0,0.0,0.0
XLOC_022477,0,0,0,0,0,0.0,0.0
XLOC_022479,0,0,0,0,0,0.0,0.0
XLOC_022480,0,0,0,0,0,0.0,0.0
XLOC_022481,0,0,0,0,0,0.0,0.0
XLOC_022482,0,0,0,0,0,0.0,0.0
XLOC_022483,0,0,0,0,0,0.0,0.0
XLOC_022484,0,0,0,0,0,0.0,0.0
XLOC_022485,0,0,0,0,0,0.0,0.0
XLOC_022487,0,0,0,0,0,0.0,0.0
XLOC_022488,0,0,0,0,0,0.0,0.0
XLOC_022489,0,0,0,0,0,0.0729982,0.0854088
XLOC_022490,0,0,0,0,0,200.417,208.171
XLOC_022491,0,0,0,0,0,0.030858,0.0
XLOC_022493,0,0,0,0,0,2.35286,2.14826
XLOC_022494,0,0,0,0,0,33.357,28.3928
XLOC_022495,0,0,0,0,0,24.5878,25.3939
XLOC_022496,0,0,0,0,0,1.2552,1.2413
XLOC_022497,0,0,0,0,0,0.0383494,0.0455987
XLOC_022498,0,0,0,0,0,10.61,10.5165
XLOC_022499,0,0,0,0,0,24.5275,24.4545
XLOC_022500,0,0,0,0,0,47.0487,41.8919
XLOC_022501,0,0,0,0,0,5.75836,5.30107
XLOC_022502,0,0,0,0,0,41.7138,40.2584
XLOC_022503,0,0,0,0,0,0.0,0.0
XLOC_022504,0,0,0,0,0,56.1528,55.1362
XLOC_022505,0,0,0,0,0,15.0039,13.6829
XLOC_022506,0,0,0,0,0,536.808,525.827
XLOC_022507,0,0,0,0,0,12.3122,12.1385
XLOC_022508,0,0,0,0,0,31.3011,27.9498
XLOC_022509,0,0,0,0,0,0.0,0.0
XLOC_022510,0,0,0,0,0,0.0,0.0
XLOC_022511,0,0,0,0,0,0.0,0.00689029
XLOC_022513,0,0,0,0,0,0.0,0.00930211
XLOC_022514,0,0,0,0,0,0.0,0.0166775
XLOC_022515,0,0,0,0,0,8.43843,8.50427
XLOC_022516,0,0,0,0,0,0.698445,0.737116
XLOC_022517,0,0,0,0,0,22.2746,20.8138
XLOC_022520,0,0,0,0,0,11.8814,11.6857
XLOC_022521,0,0,0,0,0,0.490448,0.605849
XLOC_022522,0,0,0,0,0,4.91454,4.81745
XLOC_022523,0,0,0,0,0,7.9533,8.16539
XLOC_022524,0,0,0,0,0,0.0,0.0
XLOC_022525,0,0,0,0,0,0.0221229,0.0264486
XLOC_022526,0,0,0,0,0,0.0655616,0.0
XLOC_022527,0,0,0,0,0,0.288984,0.0846572
XLOC_022528,0,0,0,0,0,30.594,29.9848
XLOC_022529,0,0,0,0,0,0.0,0.0
XLOC_022530,0,0,0,0,0,130.873,125.237
XLOC_022531,0,0,0,0,0,152.035,151.627
XLOC_022532,0,0,0,0,0,4.63465,6.24179
XLOC_022533,0,0,0,0,0,0.0,0.0535982
XLOC_022534,0,0,0,0,0,0.0,0.0
XLOC_022535,0,0,0,0,0,0.0420966,0.0911882
XLOC_022536,0,0,0,0,0,3.70907,3.98545
XLOC_022537,0,0,0,0,0,9.06756,8.53022
XLOC_022538,0,0,0,0,0,18.7348,18.5498
XLOC_022539,0,0,0,0,0,162.718,171.008
XLOC_022540,0,0,0,0,0,146.753,144.082
XLOC_022541,0,0,0,0,0,19.4366,18.6517
XLOC_022542,0,0,0,0,0,4.75805,4.07205
XLOC_022543,0,0,0,0,0,2.71668,2.63169
XLOC_022544,0,0,0,0,0,0.651282,0.504834
XLOC_022546,0,0,0,0,0,2.53018,2.2481
XLOC_022547,0,0,0,0,0,0.353415,0.149108
XLOC_022548,0,0,0,0,0,19.7997,20.1727
XLOC_022549,0,0,0,0,0,58.3437,56.1816
XLOC_022550,0,0,0,0,0,0.0,0.0
XLOC_022551,0,0,0,0,0,0.0,0.0368924
XLOC_022552,0,0,0,0,4,0.0,0.0
XLOC_022553,0,0,0,0,0,0.0297975,0.0
XLOC_022554,0,0,0,0,0,0.0,0.0
XLOC_022555,0,0,0,0,0,0.476846,0.421455
XLOC_022556,0,0,0,0,0,10.9038,9.68423
XLOC_022559,0,0,0,0,0,38.6107,39.5
XLOC_022560,0,0,0,0,0,0.0641474,0.0
XLOC_022562,0,0,0,0,0,96.844,95.7901
XLOC_022563,0,0,0,0,0,20.5008,21.3135
XLOC_022564,0,0,0,0,0,0.273661,0.267658
XLOC_022565,0,0,0,0,0,2146.5,2210.45
XLOC_022566,0,0,0,0,0,0.106762,0.101883
XLOC_022567,0,0,0,0,0,64.2521,61.3417
XLOC_022568,0,0,0,0,0,29.9595,29.5348
XLOC_022569,0,0,0,0,0,0.99531,0.895181
XLOC_022570,0,0,0,0,0,6.40251,6.36553
XLOC_022571,23,3,16,16,3,0.0,0.0430081
XLOC_022572,41,12,33,29,15,0.193852,0.30102
XLOC_022573,41,12,33,29,15,13.5651,13.0399
XLOC_022574,58,16,27,35,16,158.563,152.481
XLOC_022575,8,4,8,0,43,0.0185188,0.00733492
XLOC_022577,20,0,24,21,0,126.18,124.636
XLOC_022578,24,9,30,23,0,14.5293,14.9692
XLOC_022579,48,2,40,22,0,6.75941,6.27944
XLOC_022580,14,12,13,4,67,0.564027,0.430838
XLOC_022581,26,3,25,19,0,7.15691,7.88876
XLOC_022582,14,0,9,10,0,6.0285,6.3179
XLOC_022583,14,3,16,9,0,6.57803,6.54539
XLOC_022584,9,0,13,7,0,4.1573,4.47531
XLOC_022585,40,10,28,31,6,755.335,790.381
XLOC_022586,17,2,9,39,0,0.0664097,0.0
XLOC_022587,9,3,9,0,40,0.0,0.0
XLOC_022588,9,4,9,0,28,0.0,0.0
XLOC_022589,0,0,4,0,7,0.0190347,0.0221714
XLOC_022590,22,10,29,23,3,30.5348,31.0377
XLOC_022591,45,4,30,29,0,21.5604,21.2695
XLOC_022592,25,0,24,19,0,13.6022,13.2158
XLOC_022593,0,0,0,0,9,0.0482619,0.0186471
XLOC_022594,27,3,33,26,0,31.7697,31.0251
XLOC_022595,59,3,58,37,0,142.18,146.52
XLOC_022596,56,13,50,61,0,86.4956,84.8556
XLOC_022598,11,4,19,14,0,13.1196,12.5753
XLOC_022599,3,0,0,0,32,0.0,0.0
XLOC_022600,5,5,0,0,55,0.0,0.0
XLOC_022601,49,16,39,33,13,14.591,15.0717
XLOC_022602,14,0,18,12,0,9.02842,10.2695
XLOC_022603,15,8,19,16,0,16.2319,16.1377
XLOC_022604,16,0,19,11,0,17.7321,17.2032
XLOC_022606,28,7,36,33,0,31.8142,31.546
XLOC_022607,0,0,0,0,13,0.0,0.0
XLOC_022608,6,4,3,0,47,0.00727648,0.0275975
XLOC_022609,7,0,0,0,23,0.021166,0.0625048
XLOC_022611,5,0,0,50,0,0.166179,0.0655736
XLOC_022612,0,0,0,0,0,0.134716,0.184137
XLOC_022613,0,0,0,0,0,18.8877,18.8757
XLOC_022614,0,0,0,0,20,0.0,0.0
XLOC_022616,3,3,0,0,51,0.0,0.0
XLOC_022618,48,9,42,51,0,13.4624,11.6489
XLOC_022619,20,15,8,0,72,0.228483,0.246656
XLOC_022620,35,0,32,26,0,154.571,152.882
XLOC_022621,29,3,28,17,0,21.9536,21.5923
XLOC_022622,29,7,31,14,0,6.80446,6.65774
XLOC_022623,0,0,0,0,19,0.0,0.0443085
XLOC_022624,14,10,14,0,51,0.0,0.0
XLOC_022625,20,3,28,16,0,14.9387,14.1007
XLOC_022627,37,8,37,32,0,3.5985,3.61841
XLOC_022628,29,0,24,29,0,88.1568,90.127
XLOC_022629,24,0,11,10,15,0.0,0.0
XLOC_022630,24,0,11,10,15,31.6044,29.6588
XLOC_022631,21,7,21,12,0,3.93618,3.46686
XLOC_022632,26,4,24,18,0,24.4788,23.9714
